y,time,x,lon,lat,pv
46.25,2005-01-26 11:00:00,2.0,2.0,46.25,0.16679501724966583
46.25,2005-01-26 12:00:00,1.0,1.0,46.25,0.29620904906017204
46.25,2005-01-26 12:00:00,1.25,1.25,46.25,0.2762586145007626
46.25,2005-01-26 12:00:00,1.5,1.5,46.25,0.23812830217161038
46.25,2005-01-26 12:00:00,1.75,1.75,46.25,0.20800153614195835
46.25,2005-01-26 12:00:00,2.0,2.0,46.25,0.2073839237624902
46.25,2005-01-26 13:00:00,1.0,1.0,46.25,0.21479388628856863
46.25,2005-01-26 13:00:00,1.25,1.25,46.25,0.22194105069810885
46.25,2005-01-26 13:00:00,1.5,1.5,46.25,0.2381404236750509
46.25,2005-01-26 13:00:00,1.75,1.75,46.25,0.25836092496828333
46.25,2005-01-26 13:00:00,2.0,2.0,46.25,0.2658479204700403
46.25,2005-01-26 14:00:00,1.0,1.0,46.25,0.2593657131015895
46.25,2005-01-26 14:00:00,1.25,1.25,46.25,0.24730713324136916
46.25,2005-01-26 14:00:00,1.5,1.5,46.25,0.22394641393378142
46.25,2005-01-26 14:00:00,1.75,1.75,46.25,0.2039160109388959
46.25,2005-01-26 14:00:00,2.0,2.0,46.25,0.19215052729602541
46.25,2005-01-26 15:00:00,1.0,1.0,46.25,0.12173550656436154
46.25,2005-01-26 15:00:00,1.25,1.25,46.25,0.10950846615975605
46.25,2005-01-26 15:00:00,1.5,1.5,46.25,0.10493008353355344
46.25,2005-01-26 15:00:00,1.75,1.75,46.25,0.10824764625883923
46.25,2005-01-26 15:00:00,2.0,2.0,46.25,0.11223984056315142
46.25,2005-01-26 16:00:00,1.0,1.0,46.25,0.09394209790019176
46.25,2005-01-26 16:00:00,1.25,1.25,46.25,0.10181099516932282
46.25,2005-01-26 16:00:00,1.5,1.5,46.25,0.10752302123007436
46.25,2005-01-26 16:00:00,1.75,1.75,46.25,0.11364255894757588
46.25,2005-01-26 16:00:00,2.0,2.0,46.25,0.11577983864906935
46.25,2005-01-26 17:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 17:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 17:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 17:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 17:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 18:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 18:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 18:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 18:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 18:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 19:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 19:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 19:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 19:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 19:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 20:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 20:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 20:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 20:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 20:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 21:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 21:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 21:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 21:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 21:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 22:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 22:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 22:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 22:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 22:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-26 23:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-26 23:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-26 23:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-26 23:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-26 23:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 00:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 00:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 00:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 00:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 00:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 01:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 01:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 01:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 01:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 01:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 02:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 02:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 02:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 02:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 02:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 03:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 03:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 03:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 03:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 03:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 04:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 04:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 04:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 04:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 04:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 05:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 05:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 05:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 05:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 05:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 06:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 06:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 06:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 06:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 06:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 07:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 07:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 07:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 07:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 07:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 08:00:00,1.0,1.0,46.25,0.002943103186252877
46.25,2005-01-27 08:00:00,1.25,1.25,46.25,0.0032430133356100926
46.25,2005-01-27 08:00:00,1.5,1.5,46.25,0.0036056006035114813
46.25,2005-01-27 08:00:00,1.75,1.75,46.25,0.0040549535748861274
46.25,2005-01-27 08:00:00,2.0,2.0,46.25,0.004390850108984415
46.25,2005-01-27 09:00:00,1.0,1.0,46.25,0.04638978303045974
46.25,2005-01-27 09:00:00,1.25,1.25,46.25,0.048855834286455145
46.25,2005-01-27 09:00:00,1.5,1.5,46.25,0.05205301920609809
46.25,2005-01-27 09:00:00,1.75,1.75,46.25,0.05577470804440312
46.25,2005-01-27 09:00:00,2.0,2.0,46.25,0.05729973474473827
46.25,2005-01-27 10:00:00,1.0,1.0,46.25,0.1381837929733826
46.25,2005-01-27 10:00:00,1.25,1.25,46.25,0.1420385776874668
46.25,2005-01-27 10:00:00,1.5,1.5,46.25,0.14778092858908595
46.25,2005-01-27 10:00:00,1.75,1.75,46.25,0.15263999584478796
46.25,2005-01-27 10:00:00,2.0,2.0,46.25,0.14900817603397357
46.25,2005-01-27 11:00:00,1.0,1.0,46.25,0.25377622175321957
46.25,2005-01-27 11:00:00,1.25,1.25,46.25,0.2345457103868581
46.25,2005-01-27 11:00:00,1.5,1.5,46.25,0.2166146284288173
46.25,2005-01-27 11:00:00,1.75,1.75,46.25,0.2041515639604533
46.25,2005-01-27 11:00:00,2.0,2.0,46.25,0.19498601336562396
46.25,2005-01-27 12:00:00,1.0,1.0,46.25,0.4616327624156094
46.25,2005-01-27 12:00:00,1.25,1.25,46.25,0.4181428222167434
46.25,2005-01-27 12:00:00,1.5,1.5,46.25,0.3577365514744907
46.25,2005-01-27 12:00:00,1.75,1.75,46.25,0.29991072375747624
46.25,2005-01-27 12:00:00,2.0,2.0,46.25,0.2636952484976892
46.25,2005-01-27 13:00:00,1.0,1.0,46.25,0.5791011910541161
46.25,2005-01-27 13:00:00,1.25,1.25,46.25,0.5504229814938298
46.25,2005-01-27 13:00:00,1.5,1.5,46.25,0.5102409572646591
46.25,2005-01-27 13:00:00,1.75,1.75,46.25,0.47242021025032166
46.25,2005-01-27 13:00:00,2.0,2.0,46.25,0.44710063483414664
46.25,2005-01-27 14:00:00,1.0,1.0,46.25,0.6292827098204307
46.25,2005-01-27 14:00:00,1.25,1.25,46.25,0.6132340177656133
46.25,2005-01-27 14:00:00,1.5,1.5,46.25,0.58952590765104
46.25,2005-01-27 14:00:00,1.75,1.75,46.25,0.5655927968384273
46.25,2005-01-27 14:00:00,2.0,2.0,46.25,0.5505950536014792
46.25,2005-01-27 15:00:00,1.0,1.0,46.25,0.5585632730969736
46.25,2005-01-27 15:00:00,1.25,1.25,46.25,0.55260376689958
46.25,2005-01-27 15:00:00,1.5,1.5,46.25,0.533633807048074
46.25,2005-01-27 15:00:00,1.75,1.75,46.25,0.5132425484782528
46.25,2005-01-27 15:00:00,2.0,2.0,46.25,0.5079568102339227
46.25,2005-01-27 16:00:00,1.0,1.0,46.25,0.5202757823380293
46.25,2005-01-27 16:00:00,1.25,1.25,46.25,0.5096909868371929
46.25,2005-01-27 16:00:00,1.5,1.5,46.25,0.49035080505240186
46.25,2005-01-27 16:00:00,1.75,1.75,46.25,0.46894350970142473
46.25,2005-01-27 16:00:00,2.0,2.0,46.25,0.4627468728906498
46.25,2005-01-27 17:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 17:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 17:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 17:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 17:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 18:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 18:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 18:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 18:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 18:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 19:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 19:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 19:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 19:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 19:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 20:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 20:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 20:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 20:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 20:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 21:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 21:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 21:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 21:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 21:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 22:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 22:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 22:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 22:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 22:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-27 23:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-27 23:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-27 23:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-27 23:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-27 23:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 00:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 00:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 00:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 00:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 00:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 01:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 01:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 01:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 01:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 01:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 02:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 02:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 02:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 02:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 02:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 03:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 03:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 03:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 03:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 03:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 04:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 04:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 04:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 04:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 04:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 05:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 05:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 05:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 05:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 05:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 06:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 06:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 06:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 06:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 06:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 07:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 07:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 07:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 07:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 07:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 08:00:00,1.0,1.0,46.25,0.0006885489196696901
46.25,2005-01-28 08:00:00,1.25,1.25,46.25,0.0006625617630698911
46.25,2005-01-28 08:00:00,1.5,1.5,46.25,0.0006785522831913955
46.25,2005-01-28 08:00:00,1.75,1.75,46.25,0.0007645162949812361
46.25,2005-01-28 08:00:00,2.0,2.0,46.25,0.0008693835808109427
46.25,2005-01-28 09:00:00,1.0,1.0,46.25,0.007856413800646798
46.25,2005-01-28 09:00:00,1.25,1.25,46.25,0.007508169254232497
46.25,2005-01-28 09:00:00,1.5,1.5,46.25,0.008428006166399637
46.25,2005-01-28 09:00:00,1.75,1.75,46.25,0.011022698954943814
46.25,2005-01-28 09:00:00,2.0,2.0,46.25,0.013628905018483699
46.25,2005-01-28 10:00:00,1.0,1.0,46.25,0.03287414106577725
46.25,2005-01-28 10:00:00,1.25,1.25,46.25,0.03506060373700942
46.25,2005-01-28 10:00:00,1.5,1.5,46.25,0.04097917314230151
46.25,2005-01-28 10:00:00,1.75,1.75,46.25,0.050256498054195936
46.25,2005-01-28 10:00:00,2.0,2.0,46.25,0.05556459410464251
46.25,2005-01-28 11:00:00,1.0,1.0,46.25,0.08449772950470619
46.25,2005-01-28 11:00:00,1.25,1.25,46.25,0.08540515371881459
46.25,2005-01-28 11:00:00,1.5,1.5,46.25,0.08945909961761693
46.25,2005-01-28 11:00:00,1.75,1.75,46.25,0.09840771955362983
46.25,2005-01-28 11:00:00,2.0,2.0,46.25,0.10404367002952569
46.25,2005-01-28 12:00:00,1.0,1.0,46.25,0.08580219043103035
46.25,2005-01-28 12:00:00,1.25,1.25,46.25,0.08454895663489587
46.25,2005-01-28 12:00:00,1.5,1.5,46.25,0.08423380412112717
46.25,2005-01-28 12:00:00,1.75,1.75,46.25,0.0904510708952472
46.25,2005-01-28 12:00:00,2.0,2.0,46.25,0.10010724060915048
46.25,2005-01-28 13:00:00,1.0,1.0,46.25,0.0789325499982323
46.25,2005-01-28 13:00:00,1.25,1.25,46.25,0.06678559807861698
46.25,2005-01-28 13:00:00,1.5,1.5,46.25,0.06031782833781243
46.25,2005-01-28 13:00:00,1.75,1.75,46.25,0.05988909574647699
46.25,2005-01-28 13:00:00,2.0,2.0,46.25,0.06212862111152949
46.25,2005-01-28 14:00:00,1.0,1.0,46.25,0.08030240836079047
46.25,2005-01-28 14:00:00,1.25,1.25,46.25,0.0740979465514647
46.25,2005-01-28 14:00:00,1.5,1.5,46.25,0.06677551735407512
46.25,2005-01-28 14:00:00,1.75,1.75,46.25,0.06369031555289205
46.25,2005-01-28 14:00:00,2.0,2.0,46.25,0.060096103556404164
46.25,2005-01-28 15:00:00,1.0,1.0,46.25,0.04046485487547589
46.25,2005-01-28 15:00:00,1.25,1.25,46.25,0.037157792028219394
46.25,2005-01-28 15:00:00,1.5,1.5,46.25,0.035350547080681964
46.25,2005-01-28 15:00:00,1.75,1.75,46.25,0.03576832817881949
46.25,2005-01-28 15:00:00,2.0,2.0,46.25,0.034939104222168685
46.25,2005-01-28 16:00:00,1.0,1.0,46.25,0.011461274850682332
46.25,2005-01-28 16:00:00,1.25,1.25,46.25,0.011105704027252427
46.25,2005-01-28 16:00:00,1.5,1.5,46.25,0.011880183869111521
46.25,2005-01-28 16:00:00,1.75,1.75,46.25,0.013995173609964435
46.25,2005-01-28 16:00:00,2.0,2.0,46.25,0.015518840254347395
46.25,2005-01-28 17:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 17:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 17:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 17:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 17:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 18:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 18:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 18:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 18:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 18:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 19:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 19:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 19:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 19:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 19:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 20:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 20:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 20:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 20:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 20:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 21:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 21:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 21:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 21:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 21:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 22:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 22:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 22:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 22:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 22:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-28 23:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-28 23:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-28 23:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-28 23:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-28 23:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 00:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 00:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 00:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 00:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 00:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 01:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 01:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 01:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 01:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 01:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 02:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 02:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 02:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 02:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 02:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 03:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 03:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 03:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 03:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 03:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 04:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 04:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 04:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 04:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 04:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 05:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 05:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 05:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 05:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 05:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 06:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 06:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 06:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 06:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 06:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 07:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 07:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 07:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 07:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 07:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 08:00:00,1.0,1.0,46.25,0.003872703033062135
46.25,2005-01-29 08:00:00,1.25,1.25,46.25,0.004247310730228104
46.25,2005-01-29 08:00:00,1.5,1.5,46.25,0.004564967488539306
46.25,2005-01-29 08:00:00,1.75,1.75,46.25,0.004914617728986086
46.25,2005-01-29 08:00:00,2.0,2.0,46.25,0.005159567913534019
46.25,2005-01-29 09:00:00,1.0,1.0,46.25,0.040205950509540636
46.25,2005-01-29 09:00:00,1.25,1.25,46.25,0.04128362057864093
46.25,2005-01-29 09:00:00,1.5,1.5,46.25,0.042869682437789255
46.25,2005-01-29 09:00:00,1.75,1.75,46.25,0.04606973365917659
46.25,2005-01-29 09:00:00,2.0,2.0,46.25,0.05004398459327739
46.25,2005-01-29 10:00:00,1.0,1.0,46.25,0.09850584497434722
46.25,2005-01-29 10:00:00,1.25,1.25,46.25,0.09987594262913807
46.25,2005-01-29 10:00:00,1.5,1.5,46.25,0.10281140743578843
46.25,2005-01-29 10:00:00,1.75,1.75,46.25,0.10864902740267963
46.25,2005-01-29 10:00:00,2.0,2.0,46.25,0.11584924199315834
46.25,2005-01-29 11:00:00,1.0,1.0,46.25,0.14763680345333371
46.25,2005-01-29 11:00:00,1.25,1.25,46.25,0.14870734234068178
46.25,2005-01-29 11:00:00,1.5,1.5,46.25,0.14861736846946316
46.25,2005-01-29 11:00:00,1.75,1.75,46.25,0.15235323644106777
46.25,2005-01-29 11:00:00,2.0,2.0,46.25,0.16036671805399208
46.25,2005-01-29 12:00:00,1.0,1.0,46.25,0.18871635275072474
46.25,2005-01-29 12:00:00,1.25,1.25,46.25,0.17596439616509832
46.25,2005-01-29 12:00:00,1.5,1.5,46.25,0.1549729691576229
46.25,2005-01-29 12:00:00,1.75,1.75,46.25,0.13883955669369719
46.25,2005-01-29 12:00:00,2.0,2.0,46.25,0.13164186559378538
46.25,2005-01-29 13:00:00,1.0,1.0,46.25,0.20576958501144316
46.25,2005-01-29 13:00:00,1.25,1.25,46.25,0.1853454928310515
46.25,2005-01-29 13:00:00,1.5,1.5,46.25,0.1494805731244409
46.25,2005-01-29 13:00:00,1.75,1.75,46.25,0.12469792993795807
46.25,2005-01-29 13:00:00,2.0,2.0,46.25,0.12859241595510756
46.25,2005-01-29 14:00:00,1.0,1.0,46.25,0.2288032592224646
46.25,2005-01-29 14:00:00,1.25,1.25,46.25,0.205221996737232
46.25,2005-01-29 14:00:00,1.5,1.5,46.25,0.18337991843523227
46.25,2005-01-29 14:00:00,1.75,1.75,46.25,0.17809593473791022
46.25,2005-01-29 14:00:00,2.0,2.0,46.25,0.19320347640104124
46.25,2005-01-29 15:00:00,1.0,1.0,46.25,0.18688146441918374
46.25,2005-01-29 15:00:00,1.25,1.25,46.25,0.2221381319087265
46.25,2005-01-29 15:00:00,1.5,1.5,46.25,0.2674570575987236
46.25,2005-01-29 15:00:00,1.75,1.75,46.25,0.31325210814798904
46.25,2005-01-29 15:00:00,2.0,2.0,46.25,0.33843714415541387
46.25,2005-01-29 16:00:00,1.0,1.0,46.25,0.38807443232738353
46.25,2005-01-29 16:00:00,1.25,1.25,46.25,0.3831075621194974
46.25,2005-01-29 16:00:00,1.5,1.5,46.25,0.3512195505374788
46.25,2005-01-29 16:00:00,1.75,1.75,46.25,0.3186692526531661
46.25,2005-01-29 16:00:00,2.0,2.0,46.25,0.3093681170045666
46.25,2005-01-29 17:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 17:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 17:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 17:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 17:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 18:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 18:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 18:00:00,1.5,1.5,46.25,0.0
46.25,2005-01-29 18:00:00,1.75,1.75,46.25,0.0
46.25,2005-01-29 18:00:00,2.0,2.0,46.25,0.0
46.25,2005-01-29 19:00:00,1.0,1.0,46.25,0.0
46.25,2005-01-29 19:00:00,1.25,1.25,46.25,0.0
46.25,2005-01-29 19:00:00,1.5,1.5,46.25,0.0
